,제목,가사,장르
26,여백,"얼굴이 잘생긴 사람은
늙어 가는 게 슬프겠지
아무리 화려한 옷을 입어도
저녁이면 벗게 되니까
내 손에 주름이 있는 건
길고 긴 내 인생에 훈장이고
마음에 주름이 있는 건
버리지 못한 욕심에 흔적
청춘은 붉은 색도 아니고
사랑은 핑크빛도 아니더라
마음에 따라서 변하는
욕심 속 물감의 장난이지
그게 인생인거야
전화기 충전은 잘 하면서
내 삶은 충전하지 못하고 사네
마음에 여백이 없어서
인생을 쫓기듯 그렸네
청춘은 붉은 색도 아니고
사랑은 핑크빛도 아니더라
마음에 따라서 변하는
욕심 속 물감의 장난이지
그게 인생인거야
전화기 충전은 잘 하면서
내 삶은 충전하지 못하고 사네
마음에 여백이 없어서
인생을 쫓기듯 그렸네
마지막 남은 나의 인생은
아름답게 피우리라",트로트
27,한량가 (Hallyang-ga),"지덩기당징 울려라
거문고 소리
이 한밤을 멋으로 채워라

달빛이 좋구나
예서 놀아보자
오늘은 네가 내 각시로구나

더덩지덩~

거문고 가락에 취하고
어스름 달빛에 취한다
대장부 인생 무엇이 더 필요하랴

그 누가 세월을 붙잡아
천년을 살까
어찌 이 밤 놀지 않으랴
한량아~

지덩기당징 울려라
거문고 소리
이 한밤을 흥으로 채워라

꽃잎이 곱구나
예서 취해보자
세월의 곤함을 풀어나 보자

더덩지덩~

부귀와 영화가 덧없고
흐르는 강물이 덧없다
대장부 인생 무엇이 더 아쉬우랴

그 누가 세월을 붙잡아
천년을 살까
어찌 이 밤 놀지 않으랴

거문고 가락에 취하고
어스름 달빛에 취한다
대장부 인생 무엇이 더 필요하랴
그 누가 세월을 붙잡아
천년을 살까
어찌 이 밤 놀지 않으랴
한량아~",트로트
28,참 좋은 날,"유난히 힘이 들던 날 꽃이 되어
별이 되어 내게로 다가온 당신
소리 내어 울고 싶던 날 운명처럼
연인처럼 내게 온 선물
그대 없인 나도 없었고
그대 있어 나도 있네요
꿈을 꾸듯 그대와 걸어갈게요
하늘까지 저 구름까지
참 좋은 날 그 어느 날 우리 만난 날
또 시련이 우릴 막을지라도
우리 밝게 빛날 그 날에 두 손 꼭 잡고
함께 걸어갈게요
우리 그렇게 약속해
그대 없인 숨 쉴 수 없고
그대 있어 내가 사네요
평생토록 그대만 지켜줄게요
해가 되어 저 달이 되어
참 좋은 날 그 어느 날 우리 만난 날
또 시련이 우릴 막을지라도
우리 밝게 빛날 그 날에
두 손 꼭 잡고 함께 걸어갈게요
우리 그렇게 약속해
수많은 계절들이 피고 또 저물어가도
그대만 영원히 내 사랑인 걸요
참 좋은 날 그 멋진 날 눈부신 그날에
가슴 아린 슬픔은 모두 잊어버려요
우리 함께 웃을 수 있게
그대 손 절대 놓치지 않을게요
내가 그댈 지킬게요 참 좋은 날입니다",트로트
29,18세 순이,"살구꽃이 필때면
돌아온다던
내 사랑 순이는
돌아올줄 모르고
서쪽하늘 문틈새로
새어드는 바람에
떨어진 꽃냄새가
나를 울리네
가야해 가야해
나는 가야해
순이 찾아 가야해
가야해 가야해
나는 가야해
순이 찾아 가야해
누가 이런 사랑을
본적이 있나요
나이는 18세
이름은 순이
살구꽃이 필때면
돌아온다던
내 사랑 순이는
돌아올줄 모르고
서쪽하늘 문틈새로
새어드는 바람에
떨어진 꽃냄새가
나를 울리네
가야해 가야해
나는 가야해
순이 찾아 가야해
가야해 가야해
나는 가야해
순이 찾아 가야해
가야해 가야해
나는 가야해
순이 찾아 가야해
가야해 가야해
나는 가야해
순이 찾아 가야해
누가 이런 사랑을
본적이 있나요
나이는 18세
이름은 순이
나이는 18세
이름은 순이",트로트
30,메밀꽃 필무렵,"내가 얼마나 외롭게 했는지
꿈에 한 번 나오질 않아
비 내린 강가에 연어 떼처럼
돌이킬 수 없는 내 사랑
내가 얼마나 힘들게 했는지
그대 울던 모습만 남아
소란한 밤 사이 별똥별처럼
내 마음에 콕 박힌 당신
새끼손가락 걸고 영원을 약속했던
내 사랑은 지금 어디에
슬픈 초승달이 기울면
하얀 메밀꽃길 따라서
그댈 찾아 떠나가겠소
처음 가는 세상 나 길 잃을지 모르니
그대가 꼭 마중나와주오
그대 떠나던 그 날의 아침은
귀뚜라미마저 조용해
떠나는 발소리 하나 없었던
마지막 내 당신의 모습
새끼손가락 걸고 영원을 약속했던
내 사랑은 지금 어디에
슬픈 초승달이 기울면
하얀 메밀꽃길 따라서
그댈 찾아 떠나가겠소
처음 가는 세상 나 길 잃을지 모르니
그대가 꼭 마중나와주오
그대가 꼭 마중나와주오",트로트
31,보라빛 엽서,"보라빛 엽서에 실려온 향기는
당신의 눈물인가 이별의 마음인가
한숨속에 묻힌 사연 지워 보려 해도
떠나 버린 당신 마음 붙잡을 수 없네
오늘도 가버린 당신의 생각엔
눈물로 써 내려간 얼룩진 일기장엔
다시 못 올 그대 모습 기다리는 사연
오늘도 가버린 당신의 생각에
눈물로 써 내려간 얼룩진 일기장엔
다시 못 올 그대 모습 기다리는 사연
오늘도 가버린 당신의 생각에
눈물로 써 내려간 얼룩진 일기장엔
다시 못 올 그대 모습 기다리는 사연
다시 못 올 그대 모습 기다리는 사연",트로트
32,힘을 내세요,"오늘따라 유난히 힘이 드나요
사는 게 어려운가요
복잡하게 생각할 필요 없어요
금방 지나갈 거니까요
돈 때문에 머리가 복잡한가요
뜻대로 되지 않나요
그깟 걱정도 언젠가 지나간대요
툭툭 모두 다 털어버려요
인생이 다 거기서 거긴 거죠
그렇게 걱정 말아요
살다 보면 좋은 날이 와요
모두 다 힘을 내세요
힘을 내세요 힘을 내세요
아무리 힘이 들어도
언젠가 쨍하고 해 뜰 날이 와요
오늘도 힘을 내세요
힘이 들 땐 술 한잔하면 어때요
사는 게 별거 있나요
한잔하면 유난히 보고 싶겠죠
함께 울고 웃던 친구가
나만 빼고 모두 다 잘 살아 보여
너무나 부러운가요
하지만 다 힘들었던 사연은 있죠
그리 부러워하지 말아요
인생이 다 거기서 거긴 거죠
그렇게 걱정 말아요
살다 보면 좋은 날이 와요
모두 다 힘을 내세요
힘을 내세요 힘을 내세요
아무리 힘이 들어도
언젠가 쨍하고 해 뜰 날이 와요
오늘도 힘을 내세요
힘을 내세요 힘을 내세요
아무리 힘이 들어도
언젠가 쨍하고 해 뜰 날이 와요
오늘도 힘을 내세요
모두 다 힘을 내세요",트로트
33,사랑 참,"잡힐 듯 잡히지 않는
사랑이 너무 아쉬워
다가가면 더 멀어지는
사랑 참 힘드네요
보일 듯 보이지 않는
사랑이 너무 아파서
시린 가슴 애써 달래도
사랑 참 힘드네요
참을 만해요 괜찮아요
힘들면 좀 어때요
사랑을 잃은 아픔보다
참는 게 더 쉬워요
들리나요 사랑아
내 슬픈 사랑아
보이나요 사랑아
내 아픈 사랑아
참을 만해요 괜찮아요
힘들면 좀 어때요
사랑을 잃은 아픔보다
참는 게 더 쉬워요
들리나요 사랑아
내 슬픈 사랑아
보이나요 사랑아
내 아픈 사랑아
사랑 참 힘드네요",트로트
34,옆집누나,"옆집 누나랍니다
얼굴도 마음씨도 착한
알고 보면 정도 많고
귀여운 여자랍니다
울적하다면 와요
집에 놀러 와요
라면 끓여줄게요
고민 있다면 와요
소주 한잔하며
뭐든지 다 들어줄게
날 보러 와요
보고 싶을 땐
날 보러 와요
누나가 생각날 땐 언제든
옆집 누나랍니다
얼굴도 마음씨도 착한
알고 보면 정도 많고
귀여운 여자랍니다
어디 아프면 와요
누나 손은 약손
내가 호 해줄게요
외로울 때면 와요
아무 때나 좋아
내가 곁에 있어줄게
오오 날 보러 와요
보고 싶을 땐
오오 날 보러 와요
누나가 생각날 땐 언제든
옆집 누나랍니다
얼굴도 마음씨도 착한
알고 보면 정도 많고
귀여운 여자랍니다
이쁜 누나랍니다
볼수록 매력 있는 여자
성격 하난 끝내주는
옆집 누나랍니다
다 주고 싶어 모두 주고 싶어
당신 향한 내 마음
나에게 와요 오늘 밤에 와요
내가 안아줄게요
착한 누나랍니다
영원히 변치 않을 여자
당신만을 사랑하는
당신의 여자랍니다
옆집 누나랍니다",트로트
35,이불,"도닥도닥 내 사람아
오늘 하루 어찌 보냈소
걸음걸음 걸음걸음이
힘겨웠다 말도 못 하고
찬비 맞아 시려운
달빛마저 무거운
그저 몸을 뉘고 싶을 때
나는 그대 이불이 되어
아픈 마음 덮어 주겠소
이젠 나의 품에 안기어
좋은 꿈만 꾸길 바라오
도닥도닥 내 사람아
고운 꿈만 꾸길 바라오
이리저리 부는 바람에
휘청이며 걸어왔구려
그대 혼자 외로이
어둔 밤에 쓸쓸히
눈물 속에 잠을 청할 때
나는 그대 이불이 되어
아픈 마음 덮어 주겠소
이젠 나의 품에 안기어
좋은 꿈만 꾸길 바라오
나의 품에 안기어
고운 꿈만 꾸길
바라오
도닥도닥 내 사람아
당신 옆엔 내가 있다오",트로트
36,갈색우산 (Brown Umbrella),"비에 젖은 눈빛이
말없이 돌아선다
한 걸음도 못 떼고
멍하니 바라본다

갈색 우산을 쓰고 있던
희미한 당신의 뒷모습
이 시간이 지나고 나면
나는 어디로 가야 하나

제발 떠나지 마요 우산 속 그대여
비가 그치고 나면 난 어떡해
보고 싶은 마음이 갈 길을 잃어
갈색 우산 속의 그대여

따뜻했던 손끝이
힘없이 놓아진다
이렇게도 간절한
내 마음 외면한다

갈색 우산을 쓰고 있던
희미한 당신의 뒷모습
이 시간이 지나고 나면
나는 어디로 가야 하나

제발 떠나지 마요 우산 속 그대여
비가 그치고 나면 난 어떡해
보고 싶은 마음이 갈 길을 잃어
갈색 우산 속의 그대여

그대 떠나지 마요 날 버리지 마요
비가 그치고 나면 난 어떡해
돌아서는 발길이 갈 곳을 잃어
갈색 우산 속의 그대여
갈색 우산 속의 그대여",트로트
37,편의점,"오늘 하루 길었다
퇴근길이 고되구나
맥주 한 캔 생각난다
편의점에 들러야지
밤새 환한 불빛 꺼지지 않는
날 반기는 저 간판
술이나 한잔하고 자야지
오늘도 고생 많았다
삼각김밥 라면 하나
사는 게 다 그런 거지
홀로 가는 내 인생 위로하네
우리 동네 편의점
사랑땜에 외롭고
돈 때문에 힘이 들 때
소주 한 잔 생각난다
편의점에 들러야지
밤새 환한 불빛 꺼지지 않는
날 반기는 저 간판
술이나 한잔하고 자야지
오늘도 고생 많았다
삼각김밥 라면 하나
사는 게 다 그런 거지
홀로 가는 내 인생 위로하네
우리 동네 편의점
삼각김밥 라면 하나
사는 게 다 그런 거지
홀로 가는 내 인생 위로하네
우리 동네 편의점
홀로 가는 내 인생 위로하네
우리 동네 편의점",트로트
38,테스형!,"어쩌다가 한바탕 턱 빠지게 웃는다
그리고는 아픔을 그 웃음에 묻는다
그저 와준 오늘이 고맙기는 하여도
죽어도 오고 마는 또 내일이 두렵다
아 테스형 세상이
왜 이래 왜 이렇게 힘들어
아 테스형 소크라테스형
사랑은 또 왜 이래
너 자신을 알라며 툭 내뱉고 간 말을
내가 어찌 알겠소 모르겠소 테스형
울 아버지 산소에 제비꽃이 피었다
들국화도 수줍어 샛노랗게 웃는다
그저 피는 꽃들이 예쁘기는 하여도
자주 오지 못하는 날 꾸짖는 것만 같다
아 테스형 아프다
세상이 눈물 많은 나에게
아 테스형 소크라테스형
세월은 또 왜 저래
먼저가본 저세상 어떤 가요 테스형
가보니까 천국은 있던 가요 테스형
아 테스형 아 테스형
아 테스형 아 테스형
아 테스형 아 테스형
아 테스형 아 테스형",트로트
39,끝사랑,"내가 이렇게 아픈데 그댄 어떨까요
원래 떠나는 사람이 더 힘든 법인데
아무 말하지 말아요 그대 마음 알아요
간신히 참고 있는 날 울게 하지 마요
이별은 시간을 멈추게 하니까
모든걸 빼앗고 추억만 주니까
아무리 웃어 보려고 안간힘 써 봐도
밥 먹다가도 울겠지만
그대 오직 그대만이
내 첫사랑 내 끝사랑
지금부터 달라질 수 없는 한 가지
그대만이 영원한 내 사랑 wah woo wah
그대도 나처럼 잘못했었다면
그 곁에 머물기 수월했을까요
사랑해 떠난다는 말 과분하다는 말
코웃음 치던 나였지만
그대 오직 그대만이
내 첫사랑 내 끝사랑
지금부터 그대 나를 잊고 살아도
그대만이 영원한 내 사랑
나는 다시는 사랑을 못할 것 같아요
그대가 아니면",트로트
40,고맙소,"이 나이 먹도록 세상을 잘 모르나 보다
진심을 다해도 나에게 상처를 주네
이 나이 먹도록 사람을 잘 모르나 보다
사람은 보여도 마음은 보이지 않아
이 나이 되어서 그래도 당신을 만나서
고맙소 고맙소 늘 사랑하오
술 취한 그날 밤 손등에 눈물을 떨굴 때
내 손을 감싸며 괜찮아 울어준 사람
세상이 등져도 나라서 함께 할거라고
등뒤에 번지던 눈물이 참 뜨거웠소
이 나이 되어서 그래도 당신을 만나서
고맙소 고맙소 늘 사랑하오
못난 나를 만나서
긴 세월 고생만 시킨 사람
이런 사람이라서 미안하고 아픈 사람
나 당신을 위해 살아가겠소
남겨진 세월도 함께 갑시다
고맙소 고맙소 늘 사랑하오",트로트
41,남자는 말합니다,"여행 갑시다
나의 여자여
하나 뿐인
나의 여자여
상처투성이
병이 들어 버린 당신
여행가서
낫게 하리다
나란 사람 하나만 믿고
같이 살아온
바보 같이
착한 사람아
남자는 말합니다
고맙구요 감사해요
오직 나만
아는 사람아
안아 봅시다
나의 여자여
하나 뿐인
나의 여자여
고운 얼굴에 쓰여진
슬픈 이야기
오늘 밤에
지워 봅시다
나란 사람 하나만 믿고
같이 살아온
바보 같이
착한 사람아
남자는 말합니다
고맙구요 감사해요
오직 나만
아는 사람아
나란 사람 하나만 믿고
같이 살아온
바보 같이
착한 사람아
남자는 말합니다
고맙구요 감사해요
오직 나만
아는 사람아
오로지 나만
아는 사람아",트로트
42,안동역에서,"1.바람에 날려버린 허무한 맹세였나

첫눈이 내리는 날 안동역 앞에서

만나자고 약속한사람

새벽부터 오는 눈이 무릎까지 덮는데

안오는 건지 못오는 건지 오지 않는 사람아

안타가운 내 마음만 녹고 녹는다

기적소리 끊어진 밤에

2.어차피 지워야할 사랑은 꿈이였나

첫눈이 내리는 날 안동역 앞에서

만나자고 약속한사람

새벽부터 오는눈이 무릎까지 덮는데

안오는 건지 못오는 건지 대답 없는 사람아

기다리는 내 마음만 녹고 녹는다

기다리는 내 마음만 녹고 녹는다

기다리는 안동역에서",트로트
43,그댈 만나러 갑니다,"꽃을 닮은 사람이에요
그대가 내 사랑입니다
꽃보다 더 아름다운
그댈 만나러 난 갑니다
별을 닮은 사람이에요
그대가 내 행복입니다
별보다 더 반짝이는
그댈 만나러 난 갑니다
아름다워요 내 삶이
그대가 있어 빛나요
아름다워요 내 사랑
내 생에 최고의 선물
이 세상에 오직 하나뿐
그대가 내 기적입니다
꽃보다 더 아름다운
그댈 만나러 난 갑니다
그대와 난 살고 싶어
그대 곁에 잠 들고 싶어
이 세상 다 주고 싶은
그댈 만나러 난 갑니다
아름다워요 내 삶이
그대가 있어 빛나요
아름다워요 내 사랑
내 생에 최고의 선물
이 세상에 오직 하나뿐
그대가 내 기적입니다
꽃보다 더 아름다운
그댈 만나러 난 갑니다
이 세상에 오직 하나
그댈 만나러 난 갑니다",트로트
44,딱! 풀,"붙어라 딱 붙어라 딱 붙어 있어라
딱 딱 딱 딱 딱 붙어 있어라
세월도 인생도 왔다가는 거야
아등바등 살 필요 없어
사랑에 배신당한 당신이라도
걱정 마라 지나갈 테니
아아아 아아 외로워 마라
당신 곁에 붙어 있을게
붙어라 딱 붙어라 딱 붙어 있어라
내 마음에 불을 붙여라
붙어라 딱 붙어라 딱 붙어 있어라
딱 딱 딱 딱 딱 붙어 있어라
붙어라 딱 붙어라 딱 붙어 있어라
딱 딱 딱 딱 딱 붙어 있어라
사랑도 우정도 왔다가는 거야
허전하면 채우면 되지
꽃피는 봄이 가고 추운 겨울 와도
걱정 마라 지나갈 테니
아아아 아아 힘겨워 마라
당신 곁에 붙어 있을게
붙어라 붙어라 붙어라 붙어라
붙어라 붙어라 붙어라
붙어라 딱 붙어라 딱 붙어 있어라
내 마음에 불을 붙여라
붙어라 딱 붙어라 딱 붙어 있어라
딱 딱 딱 딱 딱 붙어 있어라
딱 딱 딱 딱 딱 붙어 있어라",트로트
45,남자의 다짐,"나야 나야 그대 남자야
비바람에 당신 지킬 한 사람이야
마주보는 눈빛처럼 따뜻한 것이
남자의 가슴이야
묻지마라 사랑이란 게
이유가 어딨더냐
한 평생 당신을 사랑하자던
남자의 다짐 뿐이야
너야 너야 나의 여자야
거친 내 맘 잠재워줄 한 사람이야
소란한 밤 피어나는 달맞이 꽃은
당신의 얼굴이야
묻지마라 사랑이란 게
이유가 어딨더냐
한 평생 당신을 사랑하자던
남자의 다짐 뿐이야
한 평생 당신을 사랑하자던
남자의 다짐 뿐이야",트로트
46,계단말고 엘리베이터,"터벅터벅 그 걸음으로
어느 세월에 내게 오나요
저 푸른 하늘 새들처럼
날개를 달고 와야죠
이리저리 돌아보면서
어느 천년에 내게 오나요
더 늦기 전에 돌아와요
빨리빨리 오세요
사랑아 멀어진 나의 사랑아
내 님아 보고픈 나의 사람아
어 허야 내가 내가 간다
그리운 내 님 곁으로
늦기 전에 더 늦기 전에
계단 말고 엘리베이터
터벅터벅 그 걸음으로
어느 세월에 내게 오나요
저 푸른 하늘 새들처럼
날개를 달고 와야죠
이리저리 돌아보면서
어느 천년에 내게 오나요
더 늦기 전에 돌아와요
빨리빨리 오세요
사랑아 멀어진 나의 사랑아
내 님아 보고픈 나의 사람아
어 허야 내가 내가 간다
그리운 내 님 곁으로
늦기 전에 더 늦기 전에
계단 말고 엘리베이터
계단 말고 엘리베이터",트로트
47,오래된 노래,"오래 전에 함께 듣던 노래가
발걸음을 다시 멈춰서게 해
이 거리에서
너를 느낄 수 있어
널 이 곳에서
꼭 다시 만날 것 같아
너 일까봐 한번 더 바라보고
너 일까봐 자꾸 돌아보게 돼
어디선가 같은 노래를 듣고
날 생각하며
너 역시 멈춰있을까
오래 전에 함께 듣던 노래가
거리에서 내게
우연히 들려온 것처럼
살아가다 한번쯤
우연히 만날 것 같아
사랑했던 그 모습 그대로
내 사랑이
그대로인 것처럼
발걸음이 여길
찾는 것처럼
꼭 만날꺼야
지금 이 노래처럼
날 사랑하는 네 맘도
같을 테니까
오래 전에 함께 듣던 노래가
거리에서 내게
우연히 들려온 것처럼
살아가다 한번쯤
우연히 만날 것 같아
사랑했던 그 모습 그대로
운명처럼 아니면 우연처럼
우리가 다시 예전처럼
만날 수 있다면
너에게 나 해주고 싶은
말이 하나 있어
널 다시는 놓치지 않을께
오래 전에 함께 듣던 노래가
거리에서 내게
우연히 들려온 것처럼
살아가다 한번쯤
우연히 만날 것 같아
사랑했던 그 모습 그대로",트로트
48,산다는 건 (Cheer Up),"산다는 건 다 그런 거래요
힘들고 아픈 날도 많지만
산다는 건 참 좋은 거래요
오늘도 수고 많으셨어요
어떻게 지내셨나요
오늘도 한잔 걸치셨나요
뜻대로 되는 일 없어
한숨이 나도 슬퍼마세요
어느 구름속에
비가 들었는지 누가 알아
살다보면 나에게도
좋은 날이 온답니다
산다는 건 다 그런 거래요
힘들고 아픈 날도 많지만
산다는 건 참 좋은 거래요
오늘도 수고 많으셨어요
옆집이 부러운가요
친구가 요즘 잘나가나요
남들은 다 좋아 보여
속상해져도 슬퍼마세요
사람마다 알고 보면
말 못할 사연도 많아
인생이 별거 있나요
거기서 거기인거지
산다는 건 다 그런 거래요
힘들고 아픈 날도 많지만
산다는 건 참 좋은 거래요
오늘도 수고 많으셨어요
산다는 건 다 그런 거래요
세상일이란 알 수 없지만
산다는 건 참 멋진 거래요
모두가 내일도 힘내세요",트로트
49,고맙소,"이 나이 먹도록
세상을 잘 모르나 보다
진심을 다해도 나에게 상처를 주네
이 나이 먹도록
사람을 잘 모르나 보다
사람은 보여도 마음은 보이질 않아
이 나이 되어서 그래도
당신을 만나서
고맙소 고맙소 늘 사랑하오
술 취한 그날 밤 손등에
눈물을 떨굴 때
내 손을 감싸며 괜찮아 울어준 사람
세상이 등져도 나라서
함께 할 거라고
등 뒤에 번지던 눈물이 참 뜨거웠소
이 나이 되어서
그래도 당신을 만나서
고맙소 고맙소 늘 사랑하오
못난 나를 만나서
긴 세월 고생만 시킨 사람
이런 사람이라서 미안하고
아픈 사람
나 당신을 위해 살아가겠소
남겨진 세월도 함께 갑시다
고맙소 고맙소 늘 사랑하오
늘 사랑하오
고맙소 고맙소 늘 사랑하오",트로트
50,바람의 노래,"살면서 듣게될까 언젠가는
바람에 노래를
세월가면 그때는 알게될까
꽃이지는 이유를
나를 떠난 사람들과 만나게될
또 다른 사람들
스쳐가는 인연과 그리움은
어느곳으로 가는가
나의 작은 지혜로는 알수가 없네
내가 아는건 살아가는 방법뿐이야
보다 많은 실패와 고뇌의 시간이
비켜갈 수 없다는 걸 우린 깨달았네
이제 그 해답이 사랑이라면
나는 이 세상 모든 것들을 사랑하겠네

나를 떠난 사람들과 만나게될
또다른 사람들
스쳐가는 인연과 그리움은
어느 곳으로 가는가
나의 작은 지혜로는 알수가 없네
내가 아는건 살아가는 방법뿐이야
보다 많은 실패와 고뇌의 시간이
비켜갈 수 없다는 걸 우린 깨달았네
이제 그 해답이 사랑이라면
나는 이 세상 모든 것들을 사랑하겠네

보다 많은 실패와 고뇌의 시간이
비켜갈 수 없다는 걸 우린 깨달았네
이제 그 해답이 사랑이라면
나는 이 세상 모든 것들을 사랑하겠네
나는 이 세상 모든 것들을 사랑하겠네
이 세상 모든것들을 사랑하겠네",트로트
51,잘생기면 다 오빠,"웃어요 날 보며 웃어요
좋아요 기분이 좋아요
잘생기면 다 오빠
오빠 오빠야
나이가 뭐 중요한가요
그대만 행복하면 돼요
멋있으면 다 오빠 오빠
하루 중에 몇 번이나 웃고 사나요
하늘 한 번 올려다볼 틈도 없지요
웃어야지 복이 온대요
Ha! Ha! Ha! Ha! 따라 해봐요
찡그린 얼굴 활짝 펴봐요
난 그대의 연예인 그대의 스타
그댈 위해 노래할 거야
웃어요 날 보며 웃어요
좋아요 기분이 좋아요
잘생기면 다 오빠
오빠 오빠야
나이가 뭐 중요한가요
그대만 행복하면 돼요
멋있으면 다 오빠 오빠
다 오빠야
하루 종일 정신없이 바쁘다가도
천근만근 몸도 맘도 무겁다가도
피로가 싹 날아갈 거야
La! La! La! La! 콧노랠 불러
내 얼굴 보면 절로 힘이 나
난 그대의 비타민, 해피 바이러스
그댈 위해 노래할 거야
웃어요 날 보며 웃어요
좋아요 기분이 좋아요
잘생기면 다 오빠
오빠 오빠야
나이가 뭐 중요한가요
그대만 행복하면 돼요
멋있으면 다 오빠 오빠
다 오빠야
웃어요 날 보며 웃어요
좋아요 기분이 좋아요
잘생기면 다 오빠
오빠 오빠야
나이가 뭐 중요한가요
그대만 행복하면 돼요
멋있으면 다 오빠 오빠
다 오빠야",트로트
52,진짜 사나이,"나처럼 잘생긴 남자 봤나요
커피 한잔할까요
잠깐 여기 와봐 베니스로
매일이 주인공이죠
로맨스 일품 매너 일등
사계절이 꽃향기 나지
좀 더 가까이 와 볼래요
마법 좀 걸게요
나는야 사나이 사나이 바로 나야
하늘도 저 별도 다 내 거
당신께 줄게 Hey
모두 다 줄게 Hey
난 진짜 사나이
옷도 완벽하게 잘 입는 나야
고급 진 남자 맞죠?
자꾸 딴 데 보면 나 화나요
당신은 내 여자니까
말솜씨 일품 센스 일등
별에서 본 풍경일 거야
알잖아 세상 남자 모아봐
나만 한 놈 있나
나는야 사나이 사나이 바로 나야
하늘도 저 별도 다 내 거
당신께 줄게 Hey
모두 다 줄게 Hey
난 진짜 사나이
딱 봐도 인기 남이잖아
다시없을 기회잖아
빨리 날 잡을 생각하세요
대기번호 너무 많아요
나는야 사나이 사나이 바로 나야
하늘도 저 별도 다 내 거
당신께 줄게 Hey
모두 다 줄게 Hey
난 진짜 사나이
당신은 그대로 꼼짝 마 체포한다
이 남자의 맘 훔친 죄로
구속합니다 Hey
동의합니까 Hey
날 믿고 따라와
난 진짜 사나이",트로트
53,평행선,"나는 나밖에 모르고
너는 너밖에 모르고
그래서 우리는
똑같은 길을 걷지 평행선
나는 나밖에 몰랐지
너는 너밖에 몰랐지
그래서 우리는
만날 수 없는 거야 평행선
아직 사랑하고 있는데
서로 바라보고 싶은데
나는 다가서지 못하고
다른 길을 가고 있어
우리 서로 다시 만날 수 없는가
캄캄한 미로를 헤매이네
우리 서로 사랑할 수는 없는가
끝없는 평행선 걷고 있네
나는 나밖에 모르고
너는 너밖에 모르고
그래서 우리는
똑같은 길을 걷지 평행선
나는 나밖에 몰랐지
너는 너밖에 몰랐지
그래서 우리는
만날 수 없는 거야 평행선
아직 사랑하고 있는데
서로 바라보고 싶은데
나는 다가서지 못하고
다른 길을 가고 있어
우리 서로 다시 만날 수 없는가
캄캄한 미로를 헤매이네
우리 서로 사랑할 수는 없는가
끝없는 평행선 걷고 있네",트로트
